TIME,TOTAL_CPU,GET //192.168.165.219:8080/openmrs/ws/rest/v1/person?q=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/person,GET //192.168.165.219:8080/openmrs/ws/rest/v1/encounter?patient=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/concept?q=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/obs?patient=,POST //192.168.165.219:8080/openmrs/ws/rest/v1/person,GET //192.168.165.219:8080/openmrs/ws/rest/v1/encountertype?q=,DELETE //192.168.165.219:8080/openmrs/ws/rest/v1/person
2019-09-28 17:08:09+00:00,48.65,1,0,1,1,2,3,1,0
2019-09-28 17:08:39+00:00,48.88,4,5,2,2,2,7,3,0
2019-09-28 17:09:09+00:00,49.08,5,6,2,8,3,10,2,0
2019-09-28 17:09:39+00:00,49.34,4,4,2,4,3,4,3,0
2019-09-28 17:10:09+00:00,49.44,2,4,1,2,1,4,0,0
2019-09-28 17:10:39+00:00,49.55,0,1,0,0,1,1,0,0
2019-09-28 17:11:09+00:00,49.45,2,3,1,3,1,2,0,0
2019-09-28 17:11:39+00:00,49.49,4,3,2,4,1,3,1,0
2019-09-28 17:12:09+00:00,50.0,1,1,0,1,0,1,2,0
2019-09-28 17:12:39+00:00,50.18,3,3,2,2,0,2,2,4
2019-09-28 17:13:09+00:00,50.46,8,3,8,6,2,6,1,2
2019-09-28 17:13:39+00:00,51.53,13,8,3,17,2,15,11,8
2019-09-28 17:14:09+00:00,52.66,0,0,0,0,0,0,0,0
2019-09-28 17:14:39+00:00,55.78,0,0,0,0,0,0,0,0
2019-09-28 17:15:09+00:00,60.98,41,35,20,27,22,28,25,2
2019-09-28 17:15:39+00:00,41.58,13,12,2,5,3,9,2,1
2019-09-28 17:16:09+00:00,51.48,3,8,1,3,0,4,0,0
2019-09-28 17:16:39+00:00,50.84,1,6,1,2,1,6,6,0
2019-09-28 17:17:09+00:00,50.51,4,8,1,2,2,3,3,0
2019-09-28 17:17:39+00:00,50.34,3,3,3,0,1,1,3,1
2019-09-28 17:18:09+00:00,50.62,4,2,0,0,3,4,1,0
2019-09-28 17:18:39+00:00,50.15,4,4,3,2,3,2,2,0
2019-09-28 17:19:09+00:00,50.16,1,5,1,3,1,1,0,0
2019-09-28 17:19:39+00:00,50.44,2,4,2,3,2,2,2,0
2019-09-28 17:20:09+00:00,50.18,3,5,1,3,0,4,1,0
2019-09-28 17:20:39+00:00,50.6,4,4,3,0,0,7,2,0
2019-09-28 17:21:09+00:00,50.43,3,5,3,0,1,3,0,0
2019-09-28 17:21:39+00:00,49.92,2,7,0,2,3,1,0,0
2019-09-28 17:22:09+00:00,49.99,1,5,3,2,5,1,4,0
2019-09-28 17:22:39+00:00,50.45,5,4,2,1,1,4,1,0
2019-09-28 17:23:09+00:00,50.54,4,0,2,1,0,3,2,0
2019-09-28 17:23:39+00:00,50.05,0,5,1,2,2,2,3,0
2019-09-28 17:24:09+00:00,50.43,4,2,2,2,2,2,4,0
2019-09-28 17:24:39+00:00,49.99,4,3,1,1,3,3,6,0
2019-09-28 17:25:09+00:00,50.64,5,4,4,6,3,5,6,1
2019-09-28 17:25:39+00:00,52.38,7,6,6,14,3,11,10,5
2019-09-28 17:26:09+00:00,53.41,3,3,7,8,2,8,8,8
2019-09-28 17:26:39+00:00,58.89,0,0,0,0,0,0,0,0
2019-09-28 17:27:09+00:00,69.41,53,48,21,21,24,49,7,4
2019-09-28 17:27:39+00:00,53.44,20,12,1,10,0,11,4,4
2019-09-28 17:28:09+00:00,53.7,31,20,4,14,5,25,11,9
2019-09-28 17:28:39+00:00,54.32,7,5,3,5,4,6,4,5
2019-09-28 17:29:09+00:00,53.94,9,8,3,0,2,3,8,1
2019-09-28 17:29:39+00:00,52.74,7,6,2,4,5,3,5,2
2019-09-28 17:30:09+00:00,52.12,10,3,2,4,2,1,6,1
2019-09-28 17:30:39+00:00,52.47,11,6,2,6,3,8,4,2
2019-09-28 17:31:09+00:00,52.45,4,6,1,1,6,8,7,3
2019-09-28 17:31:39+00:00,51.96,11,3,1,9,1,6,4,4
2019-09-28 17:32:09+00:00,52.85,19,9,10,13,2,12,10,6
2019-09-28 17:32:39+00:00,53.68,10,10,12,9,5,12,0,1
2019-09-28 17:33:09+00:00,55.05,4,4,4,6,4,6,1,0
2019-09-28 17:33:39+00:00,52.34,10,9,3,3,2,5,1,0
2019-09-28 17:34:09+00:00,52.17,7,9,1,7,2,14,0,0
2019-09-28 17:34:39+00:00,53.48,5,4,4,2,6,11,3,2
2019-09-28 17:35:09+00:00,53.24,8,6,3,5,2,13,12,4
2019-09-28 17:35:39+00:00,53.97,21,9,20,29,7,18,22,6
2019-09-28 17:36:09+00:00,54.37,4,5,4,15,3,11,1,8
2019-09-28 17:36:39+00:00,62.19,0,0,0,0,0,0,0,0
2019-09-28 17:37:09+00:00,50.45,42,40,17,39,22,53,24,4
2019-09-28 17:37:39+00:00,49.52,4,3,2,2,3,4,4,1
2019-09-28 17:38:09+00:00,51.52,3,6,1,5,1,4,1,0
2019-09-28 17:38:39+00:00,50.63,0,3,2,2,4,8,2,0
2019-09-28 17:39:09+00:00,50.51,5,2,3,2,0,1,0,0
2019-09-28 17:39:39+00:00,50.44,2,4,3,4,0,0,1,0
2019-09-28 17:40:09+00:00,50.17,4,2,1,3,4,2,1,0
2019-09-28 17:40:39+00:00,49.91,3,1,2,2,2,0,0,0
2019-09-28 17:41:09+00:00,50.95,2,3,3,5,1,4,2,0
2019-09-28 17:41:39+00:00,50.91,1,4,3,2,4,5,3,0
2019-09-28 17:42:09+00:00,51.38,2,3,0,0,0,1,0,0
2019-09-28 17:42:39+00:00,50.54,4,3,2,3,3,4,1,0
2019-09-28 17:43:09+00:00,50.69,4,2,2,0,1,3,0,0
2019-09-28 17:43:39+00:00,50.11,3,1,1,3,2,2,1,0
2019-09-28 17:44:09+00:00,50.78,3,2,1,0,0,5,2,0
2019-09-28 17:44:39+00:00,50.44,3,4,1,1,0,1,1,0
2019-09-28 17:45:09+00:00,50.01,6,3,0,2,2,1,4,0
2019-09-28 17:45:39+00:00,50.01,4,1,2,0,2,1,0,0
2019-09-28 17:46:09+00:00,50.88,7,5,3,2,3,5,4,0
2019-09-28 17:46:39+00:00,50.64,2,2,3,5,1,6,4,0
2019-09-28 17:47:09+00:00,50.66,4,4,2,1,3,4,5,0
2019-09-28 17:47:39+00:00,50.32,2,1,0,0,2,2,1,0
2019-09-28 17:48:09+00:00,50.05,3,5,2,2,4,1,4,0
2019-09-28 17:48:39+00:00,50.03,1,0,2,1,2,2,1,0
2019-09-28 17:49:09+00:00,50.06,3,4,1,4,1,3,5,0
2019-09-28 17:49:39+00:00,50.4,1,3,2,4,3,4,5,2
2019-09-28 17:50:09+00:00,50.26,7,5,3,10,1,4,5,2
2019-09-28 17:50:39+00:00,51.15,4,4,7,9,4,10,4,8
2019-09-28 17:51:09+00:00,51.36,3,2,1,7,1,6,3,8
2019-09-28 17:51:39+00:00,52.69,0,0,0,0,0,0,0,0
2019-09-28 17:52:09+00:00,58.03,0,0,0,0,0,0,0,0
2019-09-28 17:52:39+00:00,50.53,49,39,17,23,14,53,32,7
2019-09-28 17:53:09+00:00,51.33,4,2,3,0,0,7,2,0
2019-09-28 17:53:39+00:00,51.01,6,4,5,1,0,5,2,1
2019-09-28 17:54:09+00:00,50.23,7,2,2,3,7,7,4,2
2019-09-28 17:54:39+00:00,50.09,11,2,7,8,6,8,12,2
2019-09-28 17:55:09+00:00,50.67,5,2,2,7,2,5,11,12
2019-09-28 17:55:39+00:00,51.5,9,2,5,13,1,6,7,9
2019-09-28 17:56:09+00:00,53.48,9,3,15,17,3,22,15,10
2019-09-28 17:56:39+00:00,53.96,4,3,8,9,0,17,11,4
2019-09-28 17:57:09+00:00,55.14,6,3,9,7,3,16,10,9
2019-09-28 17:57:39+00:00,53.41,5,1,12,4,0,3,10,5
2019-09-28 17:58:09+00:00,54.13,0,0,2,5,1,3,1,7
2019-09-28 17:58:39+00:00,56.75,0,0,0,0,0,0,0,0
2019-09-28 17:59:09+00:00,63.95,6,0,2,3,3,10,0,1
2019-09-28 17:59:39+00:00,44.14,45,31,16,32,11,43,19,9
2019-09-28 18:00:09+00:00,52.49,2,1,1,3,3,5,4,0
2019-09-28 18:00:39+00:00,51.07,5,2,2,4,4,3,5,0
2019-09-28 18:01:09+00:00,51.39,1,3,0,3,0,3,4,0
2019-09-28 18:01:39+00:00,50.9,2,7,2,7,4,3,3,0
2019-09-28 18:02:09+00:00,51.12,2,2,1,4,2,2,3,0
2019-09-28 18:02:39+00:00,51.07,2,4,4,0,2,0,6,1
2019-09-28 18:03:09+00:00,51.87,7,5,2,4,4,4,8,0
2019-09-28 18:03:39+00:00,50.94,4,3,5,5,2,4,2,1
2019-09-28 18:04:09+00:00,51.31,4,3,5,1,4,6,3,0
2019-09-28 18:04:39+00:00,51.16,4,5,0,4,1,0,2,0
2019-09-28 18:05:09+00:00,50.74,5,3,1,2,1,3,8,0
2019-09-28 18:05:39+00:00,51.05,6,4,0,1,2,3,4,0
2019-09-28 18:06:09+00:00,51.91,7,6,1,5,2,2,5,1
2019-09-28 18:06:39+00:00,57.02,23,8,13,20,6,16,16,6
2019-09-28 18:07:09+00:00,53.74,11,5,8,21,3,19,24,18
2019-09-28 18:07:39+00:00,69.06,11,10,5,10,6,10,0,0
2019-09-28 18:08:09+00:00,47.15,39,43,15,32,28,38,16,5
2019-09-28 18:08:39+00:00,52.7,8,11,2,5,3,5,3,1
2019-09-28 18:09:09+00:00,51.56,1,8,5,4,6,5,6,2
2019-09-28 18:09:39+00:00,52.0,4,5,1,1,3,3,1,1
2019-09-28 18:10:09+00:00,50.88,5,7,0,5,2,2,1,0
2019-09-28 18:10:39+00:00,50.93,2,5,1,3,8,2,1,0
2019-09-28 18:11:09+00:00,50.9,9,5,1,5,2,6,10,0
2019-09-28 18:11:39+00:00,50.48,9,12,7,6,5,4,8,0
2019-09-28 18:12:09+00:00,51.01,2,2,1,1,0,1,0,0
2019-09-28 18:12:39+00:00,50.45,3,4,3,2,0,3,3,0
2019-09-28 18:13:09+00:00,50.79,2,3,0,3,5,2,3,1
2019-09-28 18:13:39+00:00,49.93,4,1,1,3,3,3,5,0
2019-09-28 18:14:09+00:00,50.16,4,1,2,1,0,1,3,2
2019-09-28 18:14:39+00:00,50.34,3,4,1,4,3,1,2,1
2019-09-28 18:15:09+00:00,50.27,1,1,3,9,2,9,3,3
2019-09-28 18:15:39+00:00,50.49,6,0,3,5,2,6,5,6
2019-09-28 18:16:09+00:00,50.85,1,2,2,2,1,3,3,3
2019-09-28 18:16:39+00:00,51.52,7,5,2,12,4,9,7,6
2019-09-28 18:17:09+00:00,51.02,6,0,5,14,5,11,11,2
2019-09-28 18:17:39+00:00,52.59,7,1,5,14,2,12,10,7
2019-09-28 18:18:09+00:00,53.13,0,0,0,0,0,0,0,0
2019-09-28 18:18:39+00:00,58.68,0,0,0,0,0,0,0,0
2019-09-28 18:19:09+00:00,47.46,0,0,0,0,0,0,0,0
2019-09-28 18:19:39+00:00,50.38,46,53,21,32,24,36,29,1
2019-09-28 18:20:09+00:00,52.03,4,4,3,1,1,5,1,0
2019-09-28 18:20:39+00:00,51.23,6,1,1,3,4,3,4,0
2019-09-28 18:21:09+00:00,51.02,7,3,1,1,2,2,4,0
2019-09-28 18:21:39+00:00,51.09,8,10,5,0,2,2,4,0
2019-09-28 18:22:09+00:00,50.81,2,8,0,2,3,7,8,1
2019-09-28 18:22:39+00:00,50.51,5,5,3,0,3,6,1,0
2019-09-28 18:23:09+00:00,51.06,11,4,5,4,2,3,8,1
2019-09-28 18:23:39+00:00,51.36,7,7,1,2,0,5,3,0
2019-09-28 18:24:09+00:00,50.77,5,1,3,3,1,7,4,0
2019-09-28 18:24:39+00:00,50.71,4,5,2,2,2,6,2,0
2019-09-28 18:25:09+00:00,50.55,7,4,0,0,4,2,3,0
2019-09-28 18:25:39+00:00,50.11,6,3,1,0,3,4,4,0
2019-09-28 18:26:09+00:00,50.59,6,5,2,2,2,3,1,0
2019-09-28 18:26:39+00:00,50.55,2,2,2,0,1,3,3,1
2019-09-28 18:27:09+00:00,50.44,6,3,0,2,1,5,2,0
2019-09-28 18:27:39+00:00,50.61,6,1,4,1,3,3,1,0
2019-09-28 18:28:09+00:00,50.47,2,4,4,0,3,7,1,0
2019-09-28 18:28:39+00:00,50.02,6,5,0,2,0,4,0,0
2019-09-28 18:29:09+00:00,49.98,4,3,1,1,2,4,1,0
2019-09-28 18:29:39+00:00,50.2,9,1,3,3,0,5,2,0
2019-09-28 18:30:09+00:00,49.65,5,2,1,1,0,3,0,0
2019-09-28 18:30:39+00:00,50.15,7,4,4,6,4,5,7,4
2019-09-28 18:31:09+00:00,50.35,5,4,4,4,1,8,8,5
2019-09-28 18:31:39+00:00,50.41,9,7,12,8,2,11,23,8
2019-09-28 18:32:09+00:00,51.19,5,6,6,5,7,9,7,10
2019-09-28 18:32:39+00:00,52.77,0,0,0,0,0,0,0,0
2019-09-28 18:33:09+00:00,56.44,0,0,0,0,0,0,0,0
2019-09-28 18:33:39+00:00,52.01,0,0,0,0,0,0,0,0
2019-09-28 18:34:09+00:00,36.34,48,38,16,31,18,43,5,0
2019-09-28 18:34:39+00:00,52.41,7,1,3,1,2,4,2,0
2019-09-28 18:35:09+00:00,51.48,3,5,1,3,1,7,1,0
2019-09-28 18:35:39+00:00,51.08,4,6,1,3,1,3,2,0
2019-09-28 18:36:09+00:00,51.01,6,4,1,2,3,5,2,0
2019-09-28 18:36:39+00:00,51.55,5,2,2,2,3,4,1,0
2019-09-28 18:37:09+00:00,51.56,7,5,3,2,2,4,0,0
2019-09-28 18:37:39+00:00,51.48,3,5,1,4,0,4,2,0
2019-09-28 18:38:09+00:00,51.71,8,8,2,5,7,3,1,0
2019-09-28 18:38:39+00:00,52.62,3,6,1,3,4,6,1,1
2019-09-28 18:39:09+00:00,52.2,5,3,2,3,3,7,1,0
2019-09-28 18:39:39+00:00,51.63,7,1,3,2,4,6,0,1
2019-09-28 18:40:09+00:00,51.21,5,4,2,6,1,6,1,6
2019-09-28 18:40:39+00:00,51.13,2,6,1,4,2,8,3,4
2019-09-28 18:41:09+00:00,51.4,6,8,1,13,3,8,3,10
2019-09-28 18:41:39+00:00,52.97,5,5,7,6,3,10,4,7
2019-09-28 18:42:09+00:00,53.05,3,5,4,10,2,4,1,5
2019-09-28 18:42:39+00:00,62.19,0,0,0,0,0,0,0,0
2019-09-28 18:43:09+00:00,43.27,41,48,22,47,25,44,23,4
2019-09-28 18:43:39+00:00,52.65,6,2,2,4,2,6,5,0
2019-09-28 18:44:09+00:00,51.84,2,3,1,1,3,1,5,1
2019-09-28 18:44:39+00:00,51.53,1,4,1,3,5,12,0,0
2019-09-28 18:45:09+00:00,51.2,5,3,1,6,2,7,1,0
2019-09-28 18:45:39+00:00,51.61,5,4,3,2,5,2,0,0
2019-09-28 18:46:09+00:00,51.6,5,4,1,4,1,4,2,0
2019-09-28 18:46:39+00:00,51.31,3,8,1,4,2,4,1,0
2019-09-28 18:47:09+00:00,52.05,5,8,2,3,4,5,1,0
2019-09-28 18:47:39+00:00,52.38,3,3,2,1,1,2,2,1
2019-09-28 18:48:09+00:00,52.3,3,3,5,1,3,2,1,1
2019-09-28 18:48:39+00:00,51.73,6,1,2,5,2,5,6,1
2019-09-28 18:49:09+00:00,51.12,13,3,3,13,2,10,10,3
2019-09-28 18:49:39+00:00,51.28,1,1,3,14,0,8,9,3
2019-09-28 18:50:09+00:00,51.53,2,5,4,7,3,7,6,5
2019-09-28 18:50:39+00:00,52.78,5,4,8,12,7,6,9,10
2019-09-28 18:51:09+00:00,55.42,0,0,0,0,0,0,0,0
2019-09-28 18:51:39+00:00,57.94,28,24,10,10,9,32,7,4
2019-09-28 18:52:09+00:00,44.26,22,26,13,19,9,33,12,4
2019-09-28 18:52:39+00:00,52.52,4,4,3,2,3,4,1,0
2019-09-28 18:53:09+00:00,51.39,1,6,2,2,1,1,2,0
2019-09-28 18:53:39+00:00,50.35,6,2,0,0,2,1,0,0
2019-09-28 18:54:09+00:00,50.85,4,8,2,3,4,3,0,0
2019-09-28 18:54:39+00:00,50.84,3,5,3,6,4,3,1,0
2019-09-28 18:55:09+00:00,51.2,6,4,2,4,0,4,2,0
2019-09-28 18:55:39+00:00,51.15,3,2,1,4,1,5,0,0
2019-09-28 18:56:09+00:00,50.56,1,4,1,9,5,7,0,1
2019-09-28 18:56:39+00:00,50.38,3,5,7,12,4,4,2,2
2019-09-28 18:57:09+00:00,49.8,1,1,2,2,3,5,2,7
2019-09-28 18:57:39+00:00,49.6,7,1,3,5,0,4,1,8
2019-09-28 18:58:09+00:00,49.96,5,4,3,2,2,5,0,2
2019-09-28 18:58:39+00:00,50.52,7,12,7,19,4,12,8,7
2019-09-28 18:59:09+00:00,52.46,0,0,0,0,0,0,0,0
2019-09-28 18:59:39+00:00,54.88,1,0,0,0,0,0,1,0
2019-09-28 19:00:09+00:00,53.33,3,0,9,3,0,4,2,0
2019-09-28 19:00:39+00:00,49.57,38,44,23,20,14,43,23,2
2019-09-28 19:01:09+00:00,53.86,4,4,1,1,4,1,4,0
2019-09-28 19:01:39+00:00,53.12,5,6,2,2,4,0,4,0
2019-09-28 19:02:09+00:00,52.03,3,5,2,3,1,3,1,0
2019-09-28 19:02:39+00:00,53.22,4,6,3,2,7,6,9,0
2019-09-28 19:03:09+00:00,49.73,2,2,3,0,1,0,2,0
2019-09-28 19:03:39+00:00,48.81,1,2,2,1,1,3,3,0
2019-09-28 19:04:09+00:00,49.12,0,1,0,3,0,3,0,0
2019-09-28 19:04:39+00:00,49.66,2,6,1,2,0,1,1,0
2019-09-28 19:05:09+00:00,49.3,3,7,1,1,0,1,2,0
2019-09-28 19:05:39+00:00,49.5,2,0,2,0,2,0,2,0
2019-09-28 19:06:09+00:00,48.97,1,1,1,0,0,2,2,0
2019-09-28 19:06:39+00:00,48.7,5,3,0,1,2,2,3,0
2019-09-28 19:07:09+00:00,49.03,2,1,1,3,2,3,7,0
2019-09-28 19:07:39+00:00,49.2,3,0,2,0,0,0,1,3
2019-09-28 19:08:09+00:00,49.3,7,1,2,4,3,5,8,2
2019-09-28 19:08:39+00:00,49.58,4,3,2,3,3,2,6,2
2019-09-28 19:09:09+00:00,49.93,4,2,7,5,0,4,8,2
2019-09-28 19:09:39+00:00,49.79,4,2,6,8,1,4,16,4
2019-09-28 19:10:09+00:00,51.08,3,2,0,1,1,2,2,1
2019-09-28 19:10:39+00:00,52.23,11,9,3,2,6,7,8,0
2019-09-28 19:11:09+00:00,51.45,3,0,1,0,0,3,0,0
2019-09-28 19:11:39+00:00,51.92,0,1,2,3,2,6,3,2
2019-09-28 19:12:09+00:00,70.67,3,2,18,20,12,34,4,19
2019-09-28 19:12:39+00:00,74.52,36,34,26,50,23,47,23,17
2019-09-28 19:13:09+00:00,52.39,6,2,1,2,1,6,3,1
2019-09-28 19:13:39+00:00,50.73,8,4,4,6,0,5,6,1
2019-09-28 19:14:09+00:00,52.45,15,6,4,11,2,15,10,2
2019-09-28 19:14:39+00:00,53.65,22,13,9,15,13,26,4,0
2019-09-28 19:15:09+00:00,52.97,6,8,3,17,4,11,14,21
2019-09-28 19:15:39+00:00,53.11,13,8,10,13,6,7,9,6
2019-09-28 19:16:09+00:00,52.89,7,2,4,15,0,20,8,11
2019-09-28 19:16:39+00:00,54.09,11,4,3,19,3,18,9,8
2019-09-28 19:17:09+00:00,54.61,9,4,3,23,2,16,9,11
2019-09-28 19:17:39+00:00,55.72,6,4,1,11,1,13,8,8
2019-09-28 19:18:09+00:00,54.85,0,0,0,19,4,8,3,3
2019-09-28 19:18:39+00:00,59.55,0,0,0,20,3,6,6,0
2019-09-28 19:19:09+00:00,87.18,7,12,7,33,4,36,9,3
2019-09-28 19:19:39+00:00,78.56,36,49,47,61,25,83,23,40
2019-09-28 19:20:09+00:00,54.88,6,5,5,6,3,8,3,3
2019-09-28 19:20:39+00:00,55.09,7,8,9,5,3,4,2,0
2019-09-28 19:21:09+00:00,54.04,4,2,6,8,4,10,8,1
2019-09-28 19:21:39+00:00,53.49,4,2,2,9,4,9,1,5
2019-09-28 19:22:09+00:00,63.08,18,9,13,47,10,30,29,19
2019-09-28 19:22:39+00:00,63.86,18,18,20,61,11,32,30,32
2019-09-28 19:23:09+00:00,66.66,19,7,20,58,12,52,32,18
2019-09-28 19:23:39+00:00,87.84,27,24,34,118,20,81,51,54
2019-09-28 19:24:09+00:00,85.78,43,33,38,102,29,103,63,46
2019-09-28 19:24:39+00:00,87.09,16,13,18,65,10,20,30,13
2019-09-28 19:25:09+00:00,62.78,39,36,11,24,19,46,13,1
2019-09-28 19:25:39+00:00,52.28,4,1,0,2,1,6,2,0
2019-09-28 19:26:09+00:00,50.76,4,7,1,5,2,9,1,0
2019-09-28 19:26:39+00:00,51.36,10,4,4,5,1,10,0,3
2019-09-28 19:27:09+00:00,53.16,8,9,6,8,3,16,4,6
2019-09-28 19:27:39+00:00,54.01,13,7,8,9,3,6,5,15
2019-09-28 19:28:09+00:00,54.45,11,10,6,7,5,3,6,1
2019-09-28 19:28:39+00:00,54.55,4,9,0,4,3,7,4,0
2019-09-28 19:29:09+00:00,54.38,4,11,5,2,0,2,10,0
2019-09-28 19:29:39+00:00,54.42,4,8,4,2,2,4,3,1
2019-09-28 19:30:09+00:00,53.86,11,7,1,5,1,3,1,2
2019-09-28 19:30:39+00:00,52.73,5,8,0,2,3,2,3,0
2019-09-28 19:31:09+00:00,52.61,5,11,2,2,4,5,5,0
2019-09-28 19:31:39+00:00,51.97,10,4,4,0,6,3,11,0
2019-09-28 19:32:09+00:00,51.97,5,9,3,11,2,7,5,8
2019-09-28 19:32:39+00:00,51.5,5,5,4,8,4,6,5,7
2019-09-28 19:33:09+00:00,53.72,16,5,16,13,5,25,26,6
2019-09-28 19:33:39+00:00,54.39,14,5,12,6,3,10,30,3
2019-09-28 19:34:09+00:00,66.55,13,13,9,16,2,27,7,6
2019-09-28 19:34:39+00:00,41.88,28,24,8,27,22,41,7,7
2019-09-28 19:35:09+00:00,53.33,3,4,0,5,3,7,2,0
2019-09-28 19:35:39+00:00,52.38,2,5,4,5,5,5,0,0
2019-09-28 19:36:09+00:00,51.98,1,2,2,2,4,0,1,0
2019-09-28 19:36:39+00:00,50.77,3,7,3,3,3,6,0,0
2019-09-28 19:37:09+00:00,50.71,3,8,3,3,3,11,3,3
2019-09-28 19:37:39+00:00,50.64,5,5,1,17,1,8,1,3
2019-09-28 19:38:09+00:00,50.96,2,6,5,13,4,6,1,4
2019-09-28 19:38:39+00:00,52.52,3,3,1,13,4,6,2,13
2019-09-28 19:39:09+00:00,54.09,6,3,2,13,1,10,2,5
2019-09-28 19:39:39+00:00,53.37,1,0,3,8,3,3,2,1
2019-09-28 19:40:09+00:00,53.94,7,3,4,17,2,9,2,7
2019-09-28 19:40:39+00:00,53.41,1,1,3,6,0,5,0,4
2019-09-28 19:41:09+00:00,53.69,0,0,0,0,0,0,0,0
2019-09-28 19:41:39+00:00,53.98,0,0,0,0,0,0,0,0
2019-09-28 19:42:09+00:00,57.16,0,0,0,0,0,0,0,0
2019-09-28 19:42:39+00:00,48.13,5,4,1,2,3,4,0,0
2019-09-28 19:43:09+00:00,41.79,61,33,12,31,24,35,10,5
2019-09-28 19:43:39+00:00,51.73,2,4,3,2,2,4,0,0
2019-09-28 19:44:09+00:00,51.23,7,4,4,3,1,7,2,0
2019-09-28 19:44:39+00:00,51.05,2,3,1,3,0,3,1,0
2019-09-28 19:45:09+00:00,51.02,3,9,1,4,2,4,3,0
2019-09-28 19:45:39+00:00,51.2,2,3,2,4,1,6,1,0
2019-09-28 19:46:09+00:00,50.85,5,2,1,2,4,3,1,0
2019-09-28 19:46:39+00:00,50.29,6,5,2,5,4,5,0,0
2019-09-28 19:47:09+00:00,50.78,4,6,3,2,4,4,1,0
2019-09-28 19:47:39+00:00,50.92,4,9,3,5,1,9,4,0
2019-09-28 19:48:09+00:00,50.98,3,3,1,0,3,1,3,0
2019-09-28 19:48:39+00:00,50.6,4,3,4,1,4,6,3,0
2019-09-28 19:49:09+00:00,50.89,2,3,2,1,3,5,2,0
2019-09-28 19:49:39+00:00,51.04,3,5,1,1,2,5,1,0
2019-09-28 19:50:09+00:00,50.88,5,4,4,2,2,4,1,0
2019-09-28 19:50:39+00:00,50.56,3,4,1,2,3,3,1,0
2019-09-28 19:51:09+00:00,49.95,3,3,0,4,2,4,0,0
2019-09-28 19:51:39+00:00,49.9,1,2,0,2,1,1,2,0
2019-09-28 19:52:09+00:00,49.92,0,0,1,1,1,3,2,0
2019-09-28 19:52:39+00:00,49.66,3,0,0,1,0,3,4,0
2019-09-28 19:53:09+00:00,49.28,0,1,3,6,0,3,1,2
2019-09-28 19:53:39+00:00,49.71,8,2,0,7,1,4,1,2
2019-09-28 19:54:09+00:00,50.26,9,4,5,6,3,6,2,10
2019-09-28 19:54:39+00:00,52.36,11,7,7,21,5,9,5,13
2019-09-28 19:55:09+00:00,54.61,7,3,5,8,1,8,2,5
2019-09-28 19:55:39+00:00,68.64,34,23,16,25,11,34,7,3
2019-09-28 19:56:09+00:00,41.44,16,15,12,9,9,19,10,0
2019-09-28 19:56:39+00:00,51.28,15,7,8,7,2,3,9,0
2019-09-28 19:57:09+00:00,51.73,8,6,1,8,5,5,3,0
2019-09-28 19:57:39+00:00,51.13,5,5,3,1,1,4,4,0
2019-09-28 19:58:09+00:00,50.7,5,3,2,3,1,2,1,0
2019-09-28 19:58:39+00:00,51.23,3,5,0,1,0,4,3,0
2019-09-28 19:59:09+00:00,50.74,6,5,2,3,2,1,2,0
2019-09-28 19:59:39+00:00,50.84,5,4,2,1,5,2,3,0
2019-09-28 20:00:09+00:00,51.3,3,5,3,0,3,3,2,0
2019-09-28 20:00:39+00:00,51.46,2,2,1,3,1,3,1,0
2019-09-28 20:01:09+00:00,50.63,1,4,1,0,1,1,5,0
2019-09-28 20:01:39+00:00,51.25,4,3,1,2,2,3,1,1
2019-09-28 20:02:09+00:00,50.56,3,5,1,4,0,4,9,1
2019-09-28 20:02:39+00:00,51.09,7,2,3,5,1,1,8,5
2019-09-28 20:03:09+00:00,50.52,1,2,3,3,2,3,6,1
2019-09-28 20:03:39+00:00,50.69,7,5,2,4,4,6,2,2
2019-09-28 20:04:09+00:00,52.34,8,4,5,12,3,10,9,4
2019-09-28 20:04:39+00:00,54.59,15,7,5,10,3,9,14,7
2019-09-28 20:05:09+00:00,74.4,34,35,13,39,20,38,9,8
2019-09-28 20:05:39+00:00,47.86,22,19,8,16,10,21,1,2
2019-09-28 20:06:09+00:00,51.72,7,4,2,5,1,1,0,0
2019-09-28 20:06:39+00:00,51.41,4,1,0,6,2,3,1,0
2019-09-28 20:07:09+00:00,50.92,5,4,0,3,3,5,0,0
2019-09-28 20:07:39+00:00,50.56,4,3,2,1,2,3,0,0
2019-09-28 20:08:09+00:00,50.21,3,4,2,3,0,4,0,1
2019-09-28 20:08:39+00:00,50.17,8,7,2,7,5,9,0,4
2019-09-28 20:09:09+00:00,50.2,8,6,10,24,8,9,2,6
2019-09-28 20:09:39+00:00,51.2,13,12,9,31,4,15,7,10
2019-09-28 20:10:09+00:00,52.05,8,10,2,31,6,12,2,12
2019-09-28 20:10:39+00:00,52.44,3,5,1,18,7,20,1,8
2019-09-28 20:11:09+00:00,52.47,4,0,0,6,0,1,0,1
2019-09-28 20:11:39+00:00,53.49,0,0,0,0,0,0,0,0
2019-09-28 20:12:09+00:00,60.69,0,0,0,0,0,0,0,0
2019-09-28 20:12:39+00:00,56.64,34,40,28,33,25,57,14,5
